Date,BEAI2,BRLI4,CMMI4,COPI2,DBQI4,FAII4,GGYM7,HAVI2,HNNM7,HNYI2,IL03,IL03_Tail,IL04,IL04_Tail,IL05,IL05_Tail,IL06,IL06_Tail,IL07,IL07_Tail,IL08,IL08_Tail,KHBI2,KNGI2,LSLI2,MI11,MI11_Tail,MI12,MI12_Tail,MI13,MI13_Tail,MI14,MI14_Tail,MI15,MI15_Tail,MI16,MI16_Tail,MI17,MI17_Tail,MI18,MI18_Tail,MI19,MI19_Tail,MI20,MI20_Tail,MI21,MI21_Tail,MI22,MI22_Tail,MORI2,MUSI4,PIAI2,UINI2,05552500,05527500,05585000,05446500,05583000,05570000,05555300
04Dec2022,429.53,519.56,572.79,431.57,593.22,545.44,481.34,430.67,460.04,440.61,538.95,504.65,504.91,483.83,483.25,459.1,458.81,441.12,440.12,432.39,429.18,422.26,529.49,431.59,441.35,603.09,593.29,592.24,585.02,583.08,573.66,572.28,561.56,560.83,547.52,545.16,537.75,535.96,530.56,527.9,520.3,518.01,482.36,481.01,472.03,470.32,461.39,459.6,450.65,483.64,537.23,440.24,470.31,467.9500002,512.52,435.41,570.02,457.58,471.51,524.61
05Dec2022,429.44,519.42,572.61,431.03,593.04,545.4,481.36,430.33,460.04,440.58,538.89,504.36,504.87,483.27,482.99,458.97,458.79,441.02,440.31,431.57,429.09,422.08,529.49,431.06,441.18,603.17,593.12,592.24,584.69,583.1,573.36,572.18,561.45,560.89,547.24,545.16,537.71,536.1,530.46,528.07,520.13,517.92,482.38,481,471.94,470.34,461.25,459.63,450.65,483.19,537.21,440.35,470.38,467.8899998,512.44,435.33,569.89,457.33,471.46,524.56
06Dec2022,429.46,519.38,572.49,431.22,593.06,545.31,481.18,430.49,460.03,440.39,538.89,504.29,504.78,483.77,483.1,459.15,458.85,441.33,440.17,432.02,429.14,421.98,529.46,431.32,441.1,603.17,593.13,592.24,584.67,583.08,573.26,572.05,561.32,560.69,547.13,545.09,537.61,536.03,530.41,528.11,520.11,517.99,482.07,480.82,472.01,470.37,461.25,459.63,450.61,483.54,537.14,440.25,470.39,467.9299998,512.38,435.27,569.81,457.14,471.42,524.53
07Dec2022,429.48,519.32,572.41,431.31,592.79,545.27,481.14,430.54,459.95,440.12,538.72,504.77,505.05,483.92,483.21,458.97,458.74,440.5,440.05,431.98,429.16,422.03,529.29,431.35,440.71,603.24,592.84,592.2,584.33,583.12,573.05,572.02,561.19,560.73,546.73,545.08,537.41,536.04,530.09,528.1,519.96,517.99,482.13,480.81,471.81,470.33,461.09,459.58,450.5,483.7,536.98,440.08,470.36,467.9500002,512.35,435.25,569.77,457.07,471.42,524.55
08Dec2022,429.46,519.21,572.44,431.2,592.86,545.13,480.7,430.48,459.89,439.99,538.81,504.46,504.82,483.59,483.22,458.94,458.79,440.35,439.92,431.79,429.24,421.69,529.19,431.18,440.49,603.31,592.91,592.19,584.29,583.05,573.01,572.08,561.43,561,546.69,544.95,537.31,536.01,529.99,528.03,519.85,518,481.75,480.39,471.58,470.27,460.93,459.55,450.34,483.48,536.9,440,470.28,467.9299998,512.32,435.23,569.76,457.01,471.45,524.50
09Dec2022,429.42,519.3,572.46,430.96,593.01,545.34,480.83,430.42,459.74,440.01,538.7,504.64,504.92,483.91,483.24,459.06,458.83,440.8,440.05,431.4,429.15,421.63,529.21,430.91,440.92,603.42,593.06,592.3,584.41,583.11,573.06,572.12,561.39,560.97,546.81,545.15,537.33,536.02,530,528.03,519.91,518,481.92,480.51,471.59,470.25,460.78,459.42,450.26,483.67,536.84,440.07,470.28,467.9500002,512.32,435.28,569.78,456.99,471.55,524.61
10Dec2022,429.49,519.29,572.54,430.41,593.1,545.41,480.75,429.96,459.68,440.19,538.77,504.6,504.93,483.83,483.17,458.99,458.81,440.62,440.2,430.74,429.28,421.04,529.24,430.47,440.83,603.46,593.17,592.34,584.6,583.1,573.21,572.12,561.41,560.92,546.96,545.22,537.42,536.05,530.04,528.05,519.92,518.01,481.82,480.49,471.58,470.29,460.75,459.38,450.28,483.57,536.94,440.13,470.3,468.0999998,512.29,435.35,569.80,456.85,471.67,524.64
11Dec2022,429.5,519.28,572.63,430.69,593.14,545.45,480.99,430.1,459.79,440.21,539.18,504.84,505.05,484.08,483.07,459.23,458.79,440.62,440.16,431.23,429.28,420.82,529.37,430.8,440.78,603.43,593.23,592.34,584.71,583.12,573.35,572.19,561.51,560.95,547.2,545.25,537.63,536.15,530.29,528.08,519.97,517.95,482,480.63,471.69,470.3,460.87,459.45,450.39,483.71,537.2,440.16,470.32,468.0700001,512.28,435.41,569.83,456.77,471.71,524.61
12Dec2022,429.51,519.36,572.54,430.81,593.13,545.51,481.36,430.17,460.07,440.25,538.91,504.61,504.89,483.22,482.93,458.78,458.75,440.58,440.09,431.14,429.27,421.11,529.54,430.83,440.94,603.38,593.2,592.3,584.74,583.07,573.25,572.09,561.34,560.81,547.1,545.34,537.73,536.16,530.54,528.17,520.11,517.89,482.21,481.08,472.02,470.33,461.35,459.68,450.66,483.15,537.29,440.14,470.34,467.96,512.28,435.70,569.86,456.70,471.73,524.56
13Dec2022,429.43,519.33,572.28,430.74,593.11,545.43,481.3,430.16,460.31,440.17,539.06,504.39,504.67,483.47,482.97,458.97,458.93,440.85,440.1,431.16,429.18,421.64,529.5,430.78,440.99,603.12,593.15,592.18,584.81,583.02,573.07,572.06,561.14,560.69,547.15,545.41,537.78,536.15,530.59,528.12,520.13,517.87,482.28,480.83,472.14,470.3,461.78,459.84,450.98,483.3,537.28,440.14,470.3,467.9,512.28,435.71,569.88,456.58,471.75,524.50
14Dec2022,429.54,519.51,572.6,430.88,593.4,545.47,480.75,430.28,460.32,440.33,539.01,505.04,504.93,485.06,483.22,459.25,458.95,441.12,440.13,431.21,429.19,421.5,529.57,430.87,441.3,603.35,593.51,592.32,585.19,583.05,573.46,572,561.41,560.69,547.54,545.22,537.73,535.92,530.64,528.01,520.34,517.83,481.97,480.33,472.18,470.27,461.83,459.8,451.17,484.36,537.15,440.16,470.31,468.15,512.32,438.54,570.04,456.60,472.00,524.73
15Dec2022,429.64,519.58,573.18,431.89,593.7,545.55,481.31,430.96,459.95,441.09,539.17,505.06,504.84,486.19,483.37,459.85,458.78,444.38,440.01,432.69,429.31,421.99,529.69,432.02,443.5,603.33,593.86,592.37,585.89,583.15,574.24,572.3,561.98,560.97,548.12,545.23,538.01,535.89,530.86,527.96,520.46,517.47,482.43,481.01,472.16,470.17,461.44,459.35,450.74,484.94,537.33,440.19,470.21,469.6300001,512.59,440.54,570.39,458.16,472.35,525.07
16Dec2022,429.89,520.11,573.6,432.77,593.62,545.81,481.04,431.53,459.97,441.89,539.35,505.2,504.8,486.17,483.22,460.29,459.38,444.57,440.18,433.92,429.18,423.25,530.19,432.97,444.17,603.34,593.78,592.32,585.88,583.2,574.74,572.53,562.38,561.2,549.02,545.47,538.49,535.89,531.58,528.07,521.13,517.67,482.46,480.64,472.37,470.16,461.59,459.39,451.03,485.05,537.69,440.45,470.22,470.69,512.99,438.57,571.98,461.53,472.71,526.21
17Dec2022,430.19,520.55,573.21,434.18,593.56,546.16,481.89,432.63,460.25,442.27,539.12,504.67,504.65,486.4,482.95,460.04,458.94,444.93,440.46,435.55,429.3,424.82,530.59,434.53,444.64,603.45,593.71,592.34,585.73,583.07,574.44,572.23,562.16,560.92,549.26,545.65,539.23,536.22,532.34,528,521.68,517.88,483.42,481.53,473.26,470.26,462.39,459.49,451.45,485.05,538.39,440.87,470.35,470.1799998,513.39,437.37,572.92,461.71,473.28,527.07
18Dec2022,430.51,520.33,572.77,435.27,593.35,545.94,482.25,433.57,460.67,442.22,539.12,504.57,504.77,485.61,482.61,460.48,459.33,445.24,440.46,436.67,429.28,425.75,530.49,435.69,445.79,603.31,593.45,592.16,585.18,583.1,573.73,572.01,561.86,560.92,548.54,545.51,538.77,535.98,532.17,528.1,521.33,517.9,483.75,481.77,473.67,470.34,463.02,459.85,452,484.79,538,440.98,470.45,469.65,513.48,436.65,573.01,460.90,472.96,526.25
19Dec2022,429.84,519.91,572.2,436.86,593.57,545.85,481.15,434.65,460.64,441.74,538.88,504.86,504.99,485.64,483.01,460.21,459.56,443.33,439.02,439.02,427.67,427.67,529.86,437.46,442.98,603.32,593.67,592.33,585.36,582.97,572.94,571.62,561.54,560.93,547.68,545.15,538.1,535.94,531.17,527.94,520.79,517.89,482.66,480.64,473.02,470.19,462.65,459.93,451.86,484.58,537.45,440.2,470.27,,513.39,436.14,572.79,460.44,472.15,525.64
20Dec2022,430.08,519.55,572.25,436.63,593.55,545.72,480.59,434.69,459.91,441.35,539.03,504.86,505.13,484.04,482.82,459.5,459.17,443.05,439.65,437.49,427.83,427.83,529.53,436.91,442.92,603.4,593.66,592.35,585.5,583.13,573.03,571.68,561.41,560.84,547.61,545.06,537.79,535.9,530.63,527.85,520.37,517.85,482.01,480.19,472.32,470.03,461.53,459.39,451.01,483.48,537.2,439.98,470.08,,513.09,435.93,572.48,460.01,471.93,525.34
21Dec2022,429.63,519.56,572.41,434.78,593.53,545.63,479.67,433.35,459.56,441.01,539.21,504.81,505.05,484.04,482.86,459.2,458.8,442.74,439.92,435.83,427.56,427.42,529.79,435.13,442.58,603.35,593.63,592.26,585.73,583.18,573.25,571.81,561.6,561.02,548.03,545.18,537.81,536.06,530.52,527.88,520.12,517.96,480.68,479.36,471.48,470.19,460.63,459.27,450.27,483.51,537.38,440.2,470.2,,512.90,435.81,,459.41,471.93,525.36
22Dec2022,430.25,519.82,571.79,434.11,593.6,546.08,480.97,432.85,459.58,440.78,538.91,505.11,505.11,484.63,483.08,459.38,458.78,442.08,439.56,434.76,429.08,425.16,530.52,434.29,442.01,603.26,593.73,592.24,586.35,583.2,573.58,571.84,562.05,561.01,549.02,545.65,538.58,536.14,530.96,527.76,520.62,517.72,482.03,480.41,471.47,469.98,460.33,459.21,450.04,483.94,538.07,440.06,470.09,469.0199999,512.67,,,458.80,472.04,
23Dec2022,430.34,519.89,571.99,433.45,593.37,546.14,481.68,432.17,460.2,440.87,538.52,504.62,504.72,483.72,482.88,460.28,458.98,442.42,439.8,433.89,429,423.75,531.14,433.74,442.21,603.01,593.49,592.06,586.41,583.13,574.1,571.9,562.34,560.8,550.96,545.77,539.28,536.1,532.8,527.66,520.81,517.61,483.09,481.21,472.4,470.07,461.81,459.57,451.14,483.57,538.35,440.08,470.17,,512.28,,,458.32,472.15,
24Dec2022,430.23,520.01,572.72,433.55,593,546.25,481.78,432.3,460.56,440.71,538.91,505.27,505.26,484.34,482.95,459.16,458.68,441.48,439.78,434.03,428.92,423.34,531.19,433.9,441.66,602.83,593.09,591.82,585.93,583.04,573.85,571.93,561.94,560.65,550.54,545.86,539.38,536.29,532.94,527.9,520.92,517.91,482.96,481.3,472.69,470.14,462.26,459.87,451.21,483.53,538.39,440.19,470.29,,512.96,,572.75,458.86,472.19,
25Dec2022,430.21,520.09,572.37,433.32,592.72,546.19,482.08,432.18,460.47,440.64,539.01,504.39,504.63,483.67,482.9,460.08,459.17,443.89,439.64,433.72,428.94,423.71,531.08,434.27,443.08,602.84,592.81,591.72,585.31,582.97,573.26,571.8,561.6,560.75,549.97,545.77,539.11,536.28,532.78,528,520.95,518.02,483.28,481.65,472.82,470.18,462.27,459.7,451.28,483.49,538.26,440.08,470.29,,513.34,,572.95,459.31,472.05,
26Dec2022,429.99,520.03,572.16,433.15,592.81,545.73,482.07,432.07,460.05,440.84,538.82,504.84,505.13,484.65,483.05,459.37,458.76,442.11,439.76,433.45,428.82,423.93,530.87,434.32,442.18,602.88,592.88,591.81,585.17,583.02,572.95,571.49,561.35,560.63,549.25,545.42,538.56,536.24,532.31,528.06,520.83,518.08,483.07,481.57,473.22,470.19,462.53,459.63,451.7,483.79,537.87,440.03,470.33,,513.56,,573.22,459.99,471.97,
27Dec2022,430.13,519.73,572.33,433.15,592.87,545.47,481.73,432.02,460.48,440.89,539.12,504.55,505,484.45,482.97,459.76,458.87,442.88,439.68,433.49,428.97,423.83,530.47,434.17,442.69,602.88,592.96,591.84,585.17,583.07,573.09,571.72,561.28,560.69,548.68,545.25,538.15,536.18,531.77,528.05,520.49,517.83,482.97,481.27,473.07,470.12,462.49,459.69,451.89,484.06,537.57,440.07,470.25,469.6799998,513.55,,573.57,459.94,471.92,
28Dec2022,430.09,519.7,572.54,433.09,593.11,545.44,480.76,431.96,460.53,440.96,538.95,504.78,505,484.7,483.22,459.67,458.8,442.64,439.85,433.13,429.1,423.67,530.37,433.59,442.54,602.86,593.21,591.87,585.45,583,573.44,571.85,561.75,561.01,548.99,545.16,538.22,535.97,531.72,527.85,520.53,517.88,482.02,480.26,472.55,469.97,462.16,459.51,451.75,484.38,537.59,440.21,470.07,469.5799999,513.52,,573.93,459.78,471.86,
29Dec2022,430.16,519.76,572.54,432.71,593.33,545.55,481.07,431.77,460.25,441.1,538.87,504.67,504.96,484.05,483.08,459.76,459.19,443,439.95,433.35,428.66,423.77,530.62,432.78,442.87,602.88,593.47,591.91,585.78,582.98,573.55,571.8,561.48,560.84,549.23,545.17,538.45,535.99,532.01,527.87,520.71,517.71,482.04,480.62,472.42,470.02,461.55,459.17,451.32,484.02,537.72,440.28,470.09,469.67,513.15,435.34,574.70,459.51,471.84,
30Dec2022,430.34,520.05,572.63,432.57,593.48,545.7,481,431.65,460.29,441.08,538.77,504.51,504.75,484.22,483.19,459.46,458.89,442.49,440.02,433.45,428.9,422.92,530.79,432.77,442.56,603.03,593.62,592.03,585.87,583.04,573.62,571.92,561.49,560.85,548.45,545.26,538.67,536.05,532.2,527.89,521.06,517.71,482.25,480.47,472.45,469.94,462.06,459.01,450.84,484.13,537.87,440.4,470.02,469.46,512.80,,575.09,458.77,472.03,
31Dec2022,430.57,520.13,572.7,432.87,593.75,545.76,481.28,431.93,460.18,441.1,538.78,504.67,504.91,483.76,483.15,459.27,458.81,442.25,439.81,433.75,428.99,423.01,530.77,433.1,442.46,603.2,593.89,592.2,586.04,583.14,573.73,572.08,561.48,560.86,548.12,545.35,538.66,536.1,532.17,527.94,521.14,517.74,482.42,480.76,472.66,470.16,462.03,459.47,450.84,483.73,537.85,440.23,470.19,469.1100001,512.74,,575.37,457.99,472.14,
01Jan2023,429.96,520.21,572.96,432.8,593.97,545.9,481.08,431.74,460.51,440.8,538.95,504.76,504.97,484.52,483.26,459.33,458.86,441.99,439.89,433.75,429.12,423.51,530.83,433.06,442.11,603.2,594.15,592.18,586.5,583.17,574.09,572.26,561.68,560.88,548.43,545.46,538.67,536.01,532.31,527.92,521.28,517.83,482.17,480.51,472.58,470.16,462.03,459.87,451.2,484.1,537.95,440.33,470.21,468.96,512.64,,575.43,457.67,472.35,
02Jan2023,429.86,520.63,573,432.7,593.95,545.85,481.04,431.64,460.28,440.77,539.17,505.09,505.05,485.16,483.26,459.18,458.84,441.51,439.96,433.69,428.93,423.49,531.34,432.97,441.73,603.17,594.12,592.18,586.52,583.14,574.13,572.2,561.84,560.98,548.73,545.39,538.87,535.91,532.92,527.92,521.67,517.82,482.42,480.48,472.64,470.09,462.03,459.62,451.13,484.34,538.14,440.33,470.16,468.8899998,512.84,435.81,575.32,457.65,472.62,
03Jan2023,429.75,520.84,572.97,432.86,594.16,545.76,481.8,431.72,460.41,441.02,539.18,504.97,504.99,485.31,483.07,459.85,458.98,443.28,439.99,433.92,428.85,423.49,531.35,433.13,442.71,603.3,594.34,592.28,586.83,583.05,574,572.06,561.83,560.83,548.91,545.26,538.95,535.82,532.73,527.97,521.95,517.97,483.2,481.34,473.1,470.09,462.51,459.77,451.7,484.61,538.09,440.44,470.21,469.1199998,512.90,435.86,575.21,457.85,472.82,
04Jan2023,429.97,520.77,572.9,433.19,594.16,545.61,482.08,431.96,460.63,441.5,539.01,504.84,504.82,486.02,483.08,460.14,459.08,444.35,439.9,434.4,429.22,423.13,530.47,433.47,443.89,603.33,594.32,592.26,586.9,583.13,574.02,571.93,561.9,560.9,548.84,545.15,538.72,535.77,531.98,527.87,521.79,518.05,483.52,481.59,473.54,470.04,463.12,459.77,452.2,485.13,537.86,440.43,470.14,470.2100005,512.95,436.97,575.29,457.97,472.84,525.11
05Jan2023,430.13,520.5,573.02,433.96,594.1,545.69,481.52,432.47,460.53,441.82,538.68,504.97,504.98,485.7,483.11,460,459.09,444.42,439.99,435.41,429.4,424,530.24,434.34,444.08,603.32,594.25,592.23,586.92,583.12,574.17,572.03,562.05,560.98,549,545.22,538.72,535.77,531.83,527.75,521.51,517.93,482.99,480.93,473.49,470.03,463.05,459.59,452.36,484.93,537.84,440.64,470.13,469.8600001,513.19,438.30,575.56,458.57,473.44,525.13
06Jan2023,430.31,520.44,573.06,434.8,594.03,545.95,480.78,433.19,459.96,441.82,538.96,504.61,504.79,485.79,483.08,460.03,459.11,444.22,440.06,436.18,429.28,425.3,530.3,435.23,443.92,603.31,594.19,592.2,586.77,583.07,574.13,572.15,561.98,560.95,549.15,545.45,538.84,535.86,531.97,527.77,521.45,517.98,482.69,480.2,473.11,469.94,462.33,459.17,451.73,485.02,537.93,440.77,470.06,469.4500002,513.34,437.41,575.45,459.28,473.67,525.27
07Jan2023,430.48,520.37,572.93,435.06,594.02,546.06,481.04,433.45,460.14,441.7,538.9,504.46,504.84,485.37,483.26,460.33,459.23,443.93,440.18,436.37,429.21,425.77,530.4,435.47,443.75,603.31,594.19,592.18,586.61,583,574.01,571.97,561.84,560.75,549.14,545.53,539.02,535.98,532.12,527.85,521.43,517.92,482.84,480.43,473.34,470.16,462.51,459.33,451.82,484.71,538.15,440.85,470.26,469.23,513.25,436.75,575.23,459.36,473.12,525.21
08Jan2023,430.49,520.42,572.82,435.07,594.05,545.87,481.02,433.54,460.39,441.5,539,504.67,504.9,485.08,483.13,459.9,459.36,443.24,440.07,436.44,429.34,425.91,530.4,435.54,443.04,603.35,594.22,592.19,586.58,582.93,573.88,571.89,561.81,560.83,548.77,545.4,538.85,535.88,532.07,527.9,521.49,517.89,482.83,480.39,473.34,470.04,462.79,459.55,452.02,484.59,537.98,440.72,470.06,469.1100001,513.08,436.30,575.23,459.29,472.71,525.09
09Jan2023,430.42,520.13,572.79,434.77,594.11,545.73,481.03,433.35,460.24,441.35,539,504.77,504.93,484.71,483.02,459.94,459.37,443.13,439.99,435.91,429.17,425.94,530.19,435.12,442.85,603.36,594.28,592.21,586.61,582.91,573.85,571.89,561.79,560.76,548.75,545.29,538.71,535.95,531.75,527.88,521.15,517.81,482.48,480.43,473.38,470.14,462.65,459.39,451.94,484.23,537.88,440.51,470.25,469.0100002,512.94,436.00,574.77,459.12,472.50,525.00
10Jan2023,430.36,520.15,572.75,434.43,594.12,545.72,480.27,433.04,460.08,441.26,539.14,504.43,504.77,484.14,483.24,459.4,459.09,442.41,440,435.61,429.33,425.54,530.17,434.78,442.48,603.36,594.28,592.23,586.66,582.9,573.81,571.83,561.65,560.63,548.63,545.29,538.74,536.02,531.74,527.9,521.16,517.92,482.19,479.66,472.96,470.13,462.28,459.33,451.62,483.92,537.88,440.54,470.22,468.9,512.84,435.85,574.56,458.93,472.34,524.96
11Jan2023,430.29,520.17,572.73,434.29,594.02,545.58,480.4,432.9,460.02,440.99,538.98,504.47,504.72,483.94,482.94,459.6,459.21,442.39,439.84,435.42,429.28,425.39,530.18,434.63,441.73,603.28,594.18,592.2,586.65,582.95,573.76,571.87,561.7,560.82,548.34,545.17,538.67,535.98,531.74,527.92,521.17,518.03,482.24,479.79,473.01,470.28,462.16,459.29,451.5,483.84,537.86,440.37,470.33,468.8299999,512.77,435.77,573.93,458.54,472.30,524.92
12Jan2023,430.18,519.98,572.71,434.23,593.74,545.46,480.69,432.85,460.24,440.62,539,504.69,504.95,484.19,483.25,459.49,459.18,442.04,439.68,435.5,429.26,425.14,530,434.55,441.6,603.26,593.86,592.22,586.29,583.01,573.7,571.93,561.58,560.7,548.19,545.06,538.47,536.03,531.39,527.92,520.93,517.91,482.59,480.09,473.11,470.17,462.47,459.56,451.7,483.85,537.7,440.28,470.2,468.7899999,512.72,435.76,573.14,458.09,472.28,524.91
13Jan2023,430.03,519.73,572.78,433.44,593.73,545.41,480.22,432.36,460.15,440.44,539.01,504.68,504.91,484.21,483.18,459.35,458.95,441.65,439.9,434.3,429.27,424.78,529.89,433.62,441.6,603.24,593.85,592.21,586.17,582.93,573.71,572.04,561.93,561.14,548.03,545.06,538.41,536.06,531.24,527.92,520.69,517.71,482.08,479.63,472.89,470.19,462.18,459.42,451.56,484,537.65,440.27,470.26,468.7499999,512.68,435.70,571.71,457.79,472.19,524.92
14Jan2023,429.96,519.74,572.75,432.16,593.74,545.48,479.64,431.46,459.88,440.53,538.92,504.51,504.83,483.66,483.15,459.39,459.03,441.64,439.9,432.6,429.36,423.93,529.96,432.29,441.6,603.24,593.86,592.2,586.08,582.89,573.67,571.97,561.68,560.83,548.06,545.14,538.48,536.1,531.37,527.98,520.73,517.79,481.33,479.1,472.49,470.23,461.64,459.21,451.23,483.59,537.7,440.17,470.27,468.6799998,512.64,435.61,571.33,457.74,472.14,524.90
15Jan2023,429.64,519.93,572.68,431.31,593.7,545.41,479.89,430.7,459.72,440.82,538.94,504.7,504.87,483.54,483.11,459.04,458.89,441.86,439.74,431.63,429.14,423.37,529.93,431.29,441.6,603.24,593.83,592.18,586.07,582.85,573.61,571.9,561.69,560.88,547.87,545.13,538.32,536.14,531.26,527.99,520.87,517.95,481.73,479.43,472.42,470.27,461.42,459.19,451.01,483.6,537.59,440.06,470.32,468.5900001,512.59,435.55,571.17,457.77,472.05,524.86
16Jan2023,429.55,520.19,572.74,430.92,593.75,545.51,480.19,430.35,460.16,441.01,538.92,504.6,504.8,484.32,483.18,459.28,458.96,442.32,440,431.27,429.25,422.46,530.1,430.96,441.6,603.34,593.85,592.31,585.91,582.97,573.72,571.95,561.75,560.91,547.96,545.18,538.48,536.14,531.43,528.03,521.11,517.94,481.92,479.69,472.41,470.33,461.81,459.65,451.1,483.94,537.7,440.34,470.38,468.5500001,512.55,435.52,571.07,457.80,471.99,524.85
17Jan2023,429.82,520.04,573.17,432.31,593.86,545.52,481.02,431.15,460.27,440.93,539.11,504.67,504.81,484.12,483.2,459.58,459.05,442.01,439.9,433.53,429.34,422.66,529.94,432.65,441.6,603.36,594.04,592.29,586.3,583.13,574.35,572.15,562.02,560.93,548.55,545.12,538.56,536.13,531.25,528.01,520.95,518.06,482.59,480.57,472.81,470.25,462.19,459.66,451.34,483.92,537.74,440.37,470.33,468.71,512.53,435.53,571.25,457.74,472.01,524.82
18Jan2023,429.86,520.17,573.38,432.89,593.7,545.89,480.94,431.75,460.61,440.7,538.99,504.57,504.9,484.15,483.05,459.31,459.12,441.61,439.92,434.18,429.3,423.64,530.42,433.16,441.55,603.32,593.88,592.18,586.23,583.16,574.59,572.4,562.13,560.94,549.03,545.51,539.09,536.28,532.13,528.07,521.27,517.97,482.65,480.37,473.13,470.18,462.78,459.9,451.78,483.72,538.22,440.43,470.24,468.7600002,512.53,435.54,571.22,457.69,472.06,524.89
19Jan2023,429.84,520.65,573.44,432.55,593.62,545.94,480.92,431.74,460.48,440.82,538.99,505.08,504.98,485.08,483.1,459.78,459.16,442.25,439.95,433.12,429.25,424.02,530.67,432.72,442.06,603.33,593.8,592.16,586.08,583.09,574.72,572.25,562.36,560.95,549.26,545.43,539.12,536.13,532.37,528.1,521.78,517.96,482.79,480.29,473.36,470.03,462.85,459.7,452,484.39,538.21,440.22,470.07,468.9900002,512.64,435.68,571.42,457.89,472.31,525.12
20Jan2023,429.85,520.57,573.29,432.76,593.62,546.02,480.87,431.5,460.48,441.2,538.71,505.14,505.17,485.1,483.3,459.6,459.2,442.46,440,434.07,429.36,423.66,530.68,433.07,442.38,603.38,593.81,592.14,586.01,583.07,574.49,572.2,562.29,561.02,549.13,545.54,539.23,536.17,532.46,528.08,521.71,518.06,482.76,480.17,473.6,470.05,463.06,459.55,452.23,484.39,538.32,440.49,470.14,469.3899998,512.95,435.86,571.59,458.98,472.47,526.19
21Jan2023,430.08,520.55,573.19,433.55,593.79,545.94,481.04,432.28,460.45,441.36,539.01,504.88,504.99,486.08,483.31,459.7,459.06,443.67,439.93,434.7,429.09,425.04,530.75,433.88,443.26,603.45,593.99,592.2,586.07,583.02,574.35,572.11,562.04,560.72,549.06,545.48,539.21,536.15,532.53,528.14,521.71,517.9,483.02,480.37,473.67,470.08,463.08,459.51,452.22,484.95,538.29,440.51,470.18,469.3600001,513.32,435.98,571.88,459.78,472.97,526.82
22Jan2023,430.21,520.58,573.14,434.26,593.86,545.84,480.52,432.78,460.52,441.47,538.94,504.85,505.03,485.59,482.97,459.88,459.12,443.73,440.08,435.7,429.34,425.12,530.69,434.66,443.29,603.43,594.06,592.22,586.24,583.06,574.35,572.05,562.16,560.92,548.98,545.37,539.11,536.12,532.46,528.12,521.71,518.15,482.61,479.81,473.47,470.02,463.08,459.61,452.28,484.81,538.23,440.68,470.1,469.2200002,513.42,436.06,572.01,459.45,473.17,526.40
23Jan2023,430.37,520.63,573.16,434.77,593.83,545.79,480.76,433.25,460.29,441.51,538.93,504.64,504.76,485.08,483.08,459.88,459.14,443.65,439.8,435.97,429.32,425.63,530.7,435.09,443.3,603.41,594.05,592.14,586.26,583.02,574.43,571.98,562.1,560.76,549.01,545.34,539.13,536.08,532.46,528.06,521.77,517.95,482.64,480.05,473.54,469.99,462.93,459.34,452.14,484.61,538.21,440.44,470.07,469.1199998,513.32,435.98,572.00,459.55,472.98,526.08
